Height(Centimeter),Weight(Kilograms),Gender,BMI,Skin Color,Clothes Color,Pants Color,Skin Color_R,Skin Color_G,Skin Color_B,Clothes Color_R,Clothes Color_G,Clothes Color_B,Pants Color_R,Pants Color_G,Pants Color_B,Skin_Brightness,Clothes_Brightness,ShirtCluster,PantCluster,rgb_distance,Shirt_Lum,Pant_Lum,Lum_Diff
180.299106,67.9084830184,Male,Ideal,"(127, 41, 44)","(181, 113, 227)","(242, 199, 24)",127,41,44,181,113,227,242,199,24,70.66666666666667,173.66666666666666,3,1,228.74877048849902,135.6876,195.5068,59.819199999999995
177.900965,63.22165296,Male,Ideal,"(127, 41, 44)","(153, 232, 167)","(157, 22, 225)",127,41,44,153,232,167,157,22,225,70.66666666666667,184.0,5,1,217.89905919943757,210.51160000000002,65.3576,145.154
169.5205652,60.405527028,Male,Ideal,"(235, 185, 152)","(188, 83, 41)","(29, 76, 247)",235,185,152,188,83,41,29,76,247,190.66666666666663,104.0,7,0,260.3190350320161,102.2906,78.354,23.9366
177.50139760000002,60.9435778584,Male,Ideal,"(246, 215, 197)","(50, 5, 83)","(250, 138, 130)",246,215,197,50,5,83,250,138,130,219.33333333333331,46.0,0,5,244.74067908706962,20.1986,161.2336,141.035
171.52658100000002,49.8010903784,Female,Underweight,"(235, 185, 152)","(20, 89, 199)","(233, 0, 48)",235,185,152,20,89,199,233,0,48,190.66666666666663,102.66666666666669,4,3,275.8459715130892,82.2726,53.001400000000004,29.271199999999993
168.7983416,60.380715545600005,Female,Ideal,"(246, 215, 197)","(236, 109, 110)","(27, 8, 163)",246,215,197,236,109,110,27,8,163,219.33333333333331,151.66666666666666,7,0,238.09871902217367,136.07240000000002,23.2304,112.84200000000001
165.7102604,51.5495061016,Female,Ideal,"(235, 185, 152)","(38, 224, 193)","(238, 100, 147)",235,185,152,38,224,193,238,100,147,190.66666666666663,151.66666666666666,6,1,239.774894432257,182.21819999999997,132.7322,49.48599999999996
175.905668,68.8728196104,Male,Ideal,"(204, 150, 103)","(182, 25, 222)","(15, 51, 46)",204,150,103,182,25,222,15,51,46,152.33333333333334,143.0,3,4,244.0102456865285,72.6016,42.98539999999999,29.616200000000013
172.32388699999998,55.6453511432,Female,Ideal,"(246, 215, 197)","(80, 129, 60)","(236, 165, 204)",246,215,197,80,129,60,236,165,204,219.33333333333331,89.66666666666667,1,7,215.33230133911633,113.60079999999999,182.9104,69.30960000000002
173.10988999999998,55.0155386512,Female,Underweight,"(235, 185, 152)","(252, 231, 18)","(8, 119, 225)",235,185,152,252,231,18,8,119,225,190.66666666666663,167.0,2,2,339.01179920468843,220.08599999999998,103.0546,117.03139999999999
172.738034,55.4833280808,Female,Ideal,"(235, 185, 152)","(152, 63, 218)","(76, 92, 21)",235,185,152,152,63,218,76,92,21,190.66666666666663,144.33333333333334,3,4,213.13376081700432,93.1124,83.4722,9.640199999999993
169.29371780000002,60.228444711200005,Male,Ideal,"(235, 185, 152)","(67, 205, 205)","(234, 19, 231)",235,185,152,67,205,205,234,19,231,190.66666666666663,159.0,6,1,251.31852299422738,175.66119999999998,80.0154,95.64579999999998
175.4768652,57.9928258208,Female,Ideal,"(204, 150, 103)","(159, 191, 228)","(160, 203, 25)",204,150,103,159,191,228,160,203,25,152.33333333333334,192.66666666666663,5,5,203.3568292435737,186.8682,181.0066,5.86160000000001
169.4937936,47.4231343184,Female,Underweight,"(253, 220, 213)","(25, 83, 155)","(240, 120, 82)",253,220,213,25,83,155,240,120,82,228.66666666666663,87.66666666666667,4,3,230.04999456639854,75.8676,142.7684,66.90080000000002
176.6345464,53.44561138,Female,Underweight,"(119, 78, 58)","(39, 211, 213)","(188, 44, 136)",119,78,58,39,211,213,188,44,136,85.0,154.33333333333334,6,1,236.6833327465202,174.5772,81.2568,93.3204
164.2904766,49.33561426799999,Female,Underweight,"(127, 41, 44)","(25, 245, 251)","(246, 68, 254)",127,41,44,25,245,251,246,68,254,70.66666666666667,173.66666666666666,6,1,283.1589659537554,198.66119999999998,119.27199999999999,79.38919999999999
166.8779238,49.9509571752,Female,Underweight,"(204, 150, 103)","(5, 233, 113)","(231, 238, 126)",204,150,103,5,233,113,231,238,126,152.33333333333334,117.0,1,7,226.42879675518307,175.86319999999998,228.42539999999997,52.56219999999999
174.0365074,60.04165552560001,Male,Ideal,"(253, 220, 213)","(31, 13, 224)","(99, 43, 15)",253,220,213,31,13,224,99,43,15,228.66666666666663,89.33333333333333,4,7,221.82200071228283,32.061,52.884,20.823
172.9642464,60.615993716000006,Male,Ideal,"(226, 165, 137)","(221, 19, 114)","(8, 133, 140)",226,165,137,221,19,114,8,133,140,176.0,118.0,7,5,242.9835385370787,68.8042,106.93039999999999,38.1262
176.7132102,62.3417298392,Male,Ideal,"(235, 185, 152)","(210, 247, 113)","(123, 28, 89)",235,185,152,210,247,113,123,28,89,190.66666666666663,190.0,2,3,236.8670513178226,229.45899999999997,52.6012,176.85779999999997
162.189033,53.2425836008,Female,Ideal,"(243, 214, 200)","(219, 75, 148)","(1, 88, 108)",243,214,200,219,75,148,1,88,108,219.0,147.33333333333334,3,4,222.02026934494066,110.88499999999999,70.9478,39.93719999999999
170.9539126,57.0236811536,Female,Ideal,"(127, 41, 44)","(98, 27, 155)","(118, 223, 223)",127,41,44,98,27,155,118,223,223,70.66666666666667,93.33333333333331,4,5,208.42264752180844,51.336200000000005,200.67700000000002,149.3408
171.2070236,48.3713230352,Female,Underweight,"(253, 220, 213)","(137, 189, 2)","(36, 88, 190)",253,220,213,137,189,2,36,88,190,228.66666666666663,109.33333333333331,2,2,236.105908439412,164.4434,84.3092,80.13419999999999
165.2671574,46.6772022744,Female,Underweight,"(253, 220, 213)","(17, 255, 36)","(172, 139, 163)",253,220,213,17,255,36,172,139,163,228.66666666666663,102.66666666666669,1,7,231.53833375922872,188.58939999999998,147.74859999999998,40.8408
180.4434034,57.6288636,Female,Underweight,"(226, 165, 137)","(240, 201, 243)","(139, 238, 63)",226,165,137,240,201,243,139,238,63,176.0,228.0,5,5,209.69024774652732,212.3238,204.31759999999997,8.006200000000035
176.361598,59.5000213184,Male,Ideal,"(226, 165, 137)","(42, 197, 248)","(254, 90, 180)",226,165,137,42,197,248,254,90,180,176.0,162.33333333333334,6,1,247.01619380113524,167.7292,131.36440000000002,36.364799999999974
171.3857634,46.5949660448,Female,Underweight,"(252, 218, 191)","(37, 30, 248)","(236, 116, 14)",252,218,191,37,30,248,236,116,14,220.33333333333331,105.0,4,3,318.9874605685935,47.2278,134.14759999999998,86.91979999999998
168.41152499999998,54.7169843968,Female,Ideal,"(204, 150, 103)","(57, 5, 103)","(227, 160, 134)",204,150,103,57,5,103,227,160,134,152.33333333333334,55.0,0,5,232.13358223230003,23.1308,172.367,149.2362
168.662096,53.2378208848,Female,Ideal,"(253, 220, 213)","(30, 190, 95)","(247, 165, 156)",253,220,213,30,190,95,247,165,156,228.66666666666663,105.0,1,7,226.79285703037473,149.12499999999997,181.7834,32.65840000000003
175.7271314,59.545516596,Male,Ideal,"(127, 41, 44)","(219, 227, 216)","(240, 2, 154)",127,41,44,219,227,216,240,2,154,70.66666666666667,220.66666666666663,5,1,234.32882878553377,224.505,63.5732,160.9318
169.7339506,60.7077553776,Male,Ideal,"(204, 150, 103)","(180, 4, 225)","(64, 133, 120)",204,150,103,180,4,225,64,133,120,152.33333333333334,136.33333333333334,3,4,202.7856010667424,57.3738,117.39199999999998,60.01819999999998
172.3228964,56.8206987336,Female,Ideal,"(243, 214, 200)","(15, 97, 85)","(224, 210, 105)",243,214,200,15,97,85,224,210,105,219.0,65.66666666666667,0,5,238.43238035132728,78.7004,205.39539999999997,126.69499999999996
174.5846394,57.5335185616,Female,Ideal,"(127, 41, 44)","(135, 249, 167)","(133, 73, 19)",127,41,44,135,249,167,133,73,19,70.66666666666667,183.66666666666663,5,4,229.9652147608416,218.84319999999997,81.85719999999999,136.986
177.10988200000003,57.9556312768,Female,Underweight,"(235, 185, 152)","(61, 40, 129)","(61, 251, 238)",235,185,152,61,40,129,61,251,238,190.66666666666663,76.66666666666667,4,5,237.49105246303492,50.8904,209.6674,158.777
178.2227576,61.0803358464,Male,Ideal,"(243, 214, 200)","(32, 121, 255)","(196, 33, 26)",243,214,200,32,121,255,196,33,26,219.0,136.0,4,3,295.09489998981684,111.7534,67.1484,44.605000000000004
176.0171232,53.76425976,Female,Underweight,"(253, 220, 213)","(48, 176, 19)","(43, 34, 213)",253,220,213,48,176,19,43,34,213,228.66666666666663,81.0,1,1,240.46829312822095,137.4518,48.837199999999996,88.6146
167.4412196,49.3785694304,Female,Underweight,"(246, 215, 197)","(180, 45, 2)","(54, 62, 188)",246,215,197,180,45,2,54,62,188,219.33333333333331,75.66666666666667,7,0,225.30201952046502,70.5964,69.3964,1.2000000000000028
168.3135318,51.0956873056,Female,Underweight,"(235, 185, 152)","(217, 146, 24)","(47, 21, 154)",235,185,152,217,146,24,47,21,154,190.66666666666663,129.0,2,2,247.8406746278746,152.28619999999998,36.1302,116.15599999999998
176.91237160000003,64.73157000959999,Male,Ideal,"(246, 215, 197)","(235, 239, 82)","(149, 36, 115)",246,215,197,235,239,82,149,36,115,219.33333333333331,185.33333333333331,2,3,222.92151085079252,226.8142,65.7276,161.0866
166.4189966,47.810547245600006,Female,Underweight,"(127, 41, 44)","(90, 75, 203)","(249, 1, 55)",127,41,44,90,75,203,249,1,55,70.66666666666667,122.66666666666669,4,3,229.47984660967506,87.4306,57.62360000000001,29.806999999999988
172.3921368,64.2837839872,Male,Ideal,"(252, 218, 191)","(244, 204, 109)","(41, 78, 237)",252,218,191,244,204,109,41,78,237,220.33333333333331,185.66666666666663,2,2,271.0516555935418,205.64499999999998,81.61359999999999,124.03139999999999
179.73687700000002,66.79124056319999,Male,Ideal,"(119, 78, 58)","(29, 27, 57)","(233, 146, 134)",119,78,58,29,27,57,233,146,134,85.0,37.66666666666666,0,5,248.4069242191127,29.5912,163.6298,134.03859999999997
172.24598519999998,56.2361547232,Female,Ideal,"(243, 214, 200)","(2, 110, 176)","(213, 52, 29)",243,214,200,2,110,176,213,52,29,219.0,96.0,4,3,263.61714663503966,91.8044,84.568,7.236400000000003
166.92712360000002,59.05695265279999,Female,Ideal,"(235, 185, 152)","(65, 228, 254)","(234, 67, 247)",235,185,152,65,228,254,234,67,247,190.66666666666663,182.33333333333331,6,1,233.51873586502646,195.22339999999997,115.50019999999999,79.72319999999998
167.101393,63.6743831352,Female,Ideal,"(253, 220, 213)","(150, 76, 235)","(69, 25, 37)",253,220,213,150,76,235,69,25,37,228.66666666666663,153.66666666666666,3,4,219.92271369733504,103.2122,35.2208,67.9914
180.5003502,63.4626010304,Male,Ideal,"(253, 220, 213)","(5, 33, 15)","(233, 245, 101)",253,220,213,5,33,15,233,245,101,228.66666666666663,17.666666666666668,0,5,322.99225996918256,25.747599999999995,232.052,206.3044
171.4356236,59.67011831839999,Male,Ideal,"(119, 78, 58)","(140, 62, 18)","(113, 236, 164)",119,78,58,140,62,18,113,236,164,85.0,73.33333333333333,7,5,228.7378412069153,75.406,204.65179999999998,129.24579999999997
171.57811759999998,66.5754214896,Male,Ideal,"(226, 165, 137)","(137, 179, 219)","(237, 69, 27)",226,165,137,137,179,219,237,69,27,176.0,178.33333333333334,5,4,242.82503989498284,172.9588,101.6844,71.2744
165.38227020000002,63.1346540144,Female,Ideal,"(252, 218, 191)","(142, 8, 35)","(118, 181, 227)",252,218,191,142,8,35,118,181,227,220.33333333333331,61.66666666666666,7,5,259.55538907909425,38.4378,170.9274,132.4896
169.7868842,50.858549408,Female,Underweight,"(127, 41, 44)","(215, 248, 254)","(166, 20, 178)",127,41,44,215,248,254,166,20,178,70.66666666666667,239.0,5,1,245.27739398485136,241.4174,62.4472,178.97019999999998
165.33177500000002,52.2960278152,Female,Ideal,"(226, 165, 137)","(119, 6, 225)","(105, 250, 209)",226,165,137,119,6,225,105,250,209,176.0,116.66666666666669,4,5,244.92447815602262,45.8356,216.2128,170.3772
171.06087200000002,55.06380084,Female,Ideal,"(235, 185, 152)","(35, 93, 241)","(216, 84, 68)",235,185,152,35,93,241,216,84,68,190.66666666666663,123.0,4,3,250.54141374231926,91.3548,110.908,19.553200000000004
170.1295556,53.1846145432,Female,Underweight,"(243, 214, 200)","(43, 148, 8)","(193, 182, 163)",243,214,200,43,148,8,193,182,163,219.0,66.33333333333333,1,7,218.35979483412234,115.569,182.96679999999998,67.39779999999998
180.6848812,64.017480124,Male,Ideal,"(235, 185, 152)","(140, 162, 42)","(22, 69, 214)",235,185,152,140,162,42,22,69,214,190.66666666666663,114.66666666666669,2,2,228.3790708449441,148.65879999999999,69.4768,79.18199999999999
172.46909879999998,66.3405969112,Male,Ideal,"(235, 185, 152)","(71, 8, 54)","(251, 177, 115)",235,185,152,71,8,54,251,177,115,190.66666666666663,44.333333333333336,0,5,254.32656172724074,24.715000000000003,188.25599999999997,163.54099999999997
174.4538802,56.923074448,Female,Ideal,"(243, 214, 200)","(16, 245, 53)","(90, 41, 190)",243,214,200,16,245,53,90,41,190,219.0,104.66666666666669,1,1,256.63398060272533,182.4522,62.175200000000004,120.277
180.732938,62.1540788288,Male,Ideal,"(119, 78, 58)","(155, 249, 188)","(131, 2, 100)",119,78,58,155,249,188,131,2,100,85.0,197.33333333333331,5,4,263.3040068058213,224.61139999999997,36.501,188.11039999999997
167.33834960000002,58.3052599904,Female,Ideal,"(119, 78, 58)","(251, 205, 214)","(210, 47, 70)",119,78,58,251,205,214,210,47,70,85.0,223.33333333333331,5,4,217.671771252039,215.42939999999996,83.3144,132.11499999999995
178.1740912,61.8441394152,Male,Ideal,"(252, 218, 191)","(33, 218, 9)","(109, 75, 171)",252,218,191,33,218,9,109,75,171,220.33333333333331,86.66666666666667,1,1,229.06112721280317,163.57920000000001,89.1596,74.41960000000002
165.9076946,51.6724748928,Female,Ideal,"(204, 150, 103)","(253, 52, 206)","(189, 251, 17)",204,150,103,253,52,206,189,251,17,152.33333333333334,170.33333333333334,3,1,281.8119940669666,105.8514,220.92399999999998,115.07259999999998
172.2123556,57.6515432,Female,Ideal,"(253, 220, 213)","(150, 4, 162)","(156, 173, 27)",253,220,213,150,4,162,156,173,27,228.66666666666663,105.33333333333331,3,1,216.38391807156094,46.447199999999995,158.84459999999999,112.39739999999999
172.2915528,59.4930360016,Male,Ideal,"(235, 185, 152)","(75, 227, 134)","(200, 89, 233)",235,185,152,75,227,134,200,89,233,190.66666666666663,145.33333333333334,6,1,210.8791122894821,187.97019999999998,122.99539999999999,64.97479999999999
165.0078742,56.2264024952,Female,Ideal,"(252, 218, 191)","(210, 32, 140)","(131, 251, 41)",252,218,191,210,32,140,131,251,41,220.33333333333331,127.33333333333331,3,1,252.98814201460115,77.6404,210.32599999999996,132.68559999999997
178.6425942,62.7281902232,Male,Ideal,"(235, 185, 152)","(178, 76, 159)","(10, 16, 42)",235,185,152,178,76,159,10,16,42,190.66666666666663,137.66666666666666,3,4,213.3377603707323,103.6778,16.601599999999998,87.0762
166.0843262,56.7199105912,Female,Ideal,"(127, 41, 44)","(106, 19, 12)","(187, 244, 92)",127,41,44,106,19,12,187,244,92,70.66666666666667,45.66666666666666,0,5,252.1626459252044,36.9908,220.9074,183.9166
172.9091284,65.1618473808,Male,Ideal,"(127, 41, 44)","(48, 214, 111)","(76, 19, 8)",127,41,44,48,214,111,76,19,8,70.66666666666667,124.33333333333331,1,3,222.3015969353347,171.27179999999998,30.324,140.94779999999997
173.3990944,58.9581603152,Male,Ideal,"(204, 150, 103)","(56, 142, 44)","(56, 5, 209)",204,150,103,56,142,44,56,5,209,152.33333333333334,80.66666666666667,1,1,214.46211786700232,116.6408,30.5714,86.0694
178.342544,66.5207182944,Male,Ideal,"(127, 41, 44)","(156, 189, 185)","(228, 20, 12)",127,41,44,156,189,185,228,20,12,70.66666666666667,176.66666666666666,5,4,252.3370761501369,181.6954,63.64319999999999,118.05220000000001
172.2908924,48.8975351144,Female,Underweight,"(204, 150, 103)","(134, 0, 247)","(166, 150, 35)",204,150,103,134,0,247,166,150,35,152.33333333333334,127.0,3,1,261.66390656718403,46.3218,145.09859999999998,98.77679999999998
182.6883824,63.8685205112,Male,Ideal,"(243, 214, 200)","(224, 249, 97)","(250, 37, 44)",243,214,200,224,249,97,250,37,44,219.0,190.0,2,3,220.06589922111968,232.71059999999997,82.78920000000001,149.92139999999995
169.0055294,55.4508962528,Female,Ideal,"(252, 218, 191)","(8, 255, 16)","(220, 152, 131)",252,218,191,8,255,16,220,152,131,220.33333333333331,93.0,1,7,262.25560051217207,185.23199999999997,164.9406,20.29139999999998
161.5244928,48.7220857288,Female,Ideal,"(252, 218, 191)","(94, 242, 54)","(48, 68, 209)",252,218,191,94,242,54,48,68,209,220.33333333333331,130.0,1,1,237.52263050075882,196.96159999999998,73.92819999999999,123.03339999999999
173.83107220000002,50.5633063752,Female,Underweight,"(246, 215, 197)","(141, 28, 94)","(0, 207, 199)",246,215,197,141,28,94,0,207,199,219.33333333333331,87.66666666666667,7,5,250.89240721871198,56.789,162.41419999999997,105.62519999999996
173.80546900000002,47.8672916048,Female,Underweight,"(226, 165, 137)","(43, 104, 237)","(13, 9, 61)",226,165,137,43,104,237,13,9,61,176.0,128.0,4,7,202.23995648733708,100.634,13.604800000000001,87.0292
171.9948046,59.1635467728,Male,Ideal,"(235, 185, 152)","(104, 8, 130)","(191, 197, 61)",235,185,152,104,8,130,191,197,61,190.66666666666663,80.66666666666667,0,5,219.2053831455788,37.218,185.90519999999998,148.68719999999996
175.7056938,64.53416677119999,Male,Ideal,"(119, 78, 58)","(59, 246, 76)","(87, 5, 101)",119,78,58,59,246,76,87,5,101,85.0,127.0,1,3,243.90571949013415,193.9698,29.364400000000003,164.60539999999997
163.13490359999997,51.2836104712,Female,Ideal,"(204, 150, 103)","(233, 214, 32)","(68, 64, 223)",204,150,103,233,214,32,68,64,223,152.33333333333334,159.66666666666666,2,2,293.6085829808114,204.89899999999997,76.33019999999999,128.56879999999998
171.55190480000002,65.16062268239999,Male,Ideal,"(204, 150, 103)","(247, 51, 50)","(75, 168, 141)",204,150,103,247,51,50,75,168,141,152.33333333333334,116.0,7,5,227.05505940189926,92.5974,146.2788,53.6814
173.3705194,58.9874623584,Male,Ideal,"(204, 150, 103)","(25, 170, 14)","(83, 62, 190)",204,150,103,25,170,14,83,62,190,152.33333333333334,69.66666666666667,1,1,214.48543074064494,127.90979999999999,75.7062,52.203599999999994
171.3382654,46.1748944936,Female,Underweight,"(252, 218, 191)","(186, 6, 181)","(213, 247, 104)",252,218,191,186,6,181,213,247,104,220.33333333333331,124.33333333333331,3,1,254.43859770089915,56.903000000000006,229.447,172.54399999999998
171.03879940000002,53.6701847792,Female,Underweight,"(127, 41, 44)","(134, 18, 210)","(71, 134, 57)",127,41,44,134,18,210,71,134,57,70.66666666666667,120.66666666666669,3,4,202.07424378183381,56.524,115.04679999999999,58.52279999999999
161.6784168,57.8407817824,Female,Ideal,"(235, 185, 152)","(235, 132, 104)","(42, 186, 207)",235,185,152,235,132,104,42,186,207,190.66666666666663,157.0,7,5,225.33086783661042,151.8762,156.9018,5.025599999999997
168.9370764,60.4253036392,Female,Ideal,"(119, 78, 58)","(228, 108, 21)","(57, 40, 189)",119,78,58,228,108,21,57,40,189,85.0,119.0,7,0,249.1766441703556,127.23059999999998,54.372,72.85859999999998
170.3671726,52.5350707992,Female,Underweight,"(226, 165, 137)","(17, 172, 251)","(205, 47, 165)",226,165,137,17,172,251,205,47,165,176.0,146.66666666666666,6,1,241.5884931034589,144.7508,89.1104,55.6404
170.0164494,57.4452041992,Female,Ideal,"(246, 215, 197)","(184, 240, 106)","(119, 10, 73)",246,215,197,184,240,106,119,10,73,219.33333333333331,176.66666666666666,2,3,241.2757758250919,218.4196,37.722,180.6976
175.5306878,55.2083606104,Female,Underweight,"(235, 185, 152)","(192, 39, 68)","(84, 215, 141)",235,185,152,192,39,68,84,215,141,190.66666666666663,99.66666666666669,7,5,219.01826407859232,73.6216,181.8066,108.185
169.1927782,51.178104972,Female,Underweight,"(253, 220, 213)","(139, 41, 233)","(77, 29, 22)",253,220,213,139,41,233,77,29,22,228.66666666666663,137.66666666666666,3,4,220.24758795501032,75.69720000000001,38.699400000000004,36.997800000000005
173.964473,50.9413753072,Female,Underweight,"(119, 78, 58)","(147, 182, 86)","(227, 1, 25)",119,78,58,147,182,86,227,1,25,85.0,138.33333333333334,2,3,207.0796948037156,167.62779999999998,50.78040000000001,116.84739999999996
176.7402104,64.9731531088,Male,Ideal,"(235, 185, 152)","(241, 120, 75)","(68, 8, 134)",235,185,152,241,120,75,68,8,134,190.66666666666663,145.33333333333334,7,0,214.36884101939816,142.4756,29.8532,112.62239999999998
174.21931120000002,56.4564643576,Female,Ideal,"(246, 215, 197)","(223, 2, 188)","(19, 95, 11)",246,215,197,223,2,188,19,95,11,219.33333333333331,137.66666666666666,3,4,285.6466348480234,62.4138,72.77759999999999,10.36379999999999
168.5672778,56.5716313664,Female,Ideal,"(252, 218, 191)","(11, 142, 147)","(232, 205, 148)",252,218,191,11,142,147,232,205,148,220.33333333333331,100.0,6,4,229.80644029269502,114.51039999999999,206.62479999999996,92.11439999999997
166.0229344,63.1395074488,Female,Ideal,"(127, 41, 44)","(229, 112, 31)","(8, 85, 202)",127,41,44,229,112,31,8,85,202,70.66666666666667,124.0,7,0,280.73296920739466,131.026,77.07719999999999,53.94880000000002
167.1952714,57.3110770448,Female,Ideal,"(127, 41, 44)","(40, 246, 241)","(209, 114, 217)",127,41,44,40,246,241,209,114,217,70.66666666666667,175.66666666666666,6,1,215.77998053572995,201.8434,141.6336,60.2098
177.59296460000002,61.30935444719999,Male,Ideal,"(204, 150, 103)","(66, 164, 247)","(22, 217, 21)",204,150,103,66,164,247,22,217,21,152.33333333333334,159.0,6,5,236.26468208346333,149.1578,161.3918,12.23399999999998
175.36795,57.6811173984,Female,Ideal,"(226, 165, 137)","(171, 253, 213)","(223, 33, 201)",226,165,137,171,253,213,223,33,201,176.0,212.33333333333331,5,1,226.38021114929634,232.6788,85.52360000000002,147.15519999999998
170.830367,54.2686087048,Female,Ideal,"(235, 185, 152)","(188, 159, 19)","(31, 113, 138)",235,185,152,188,159,19,31,113,138,190.66666666666663,122.0,2,2,202.301754811964,155.0574,97.3718,57.68560000000001
168.66214680000002,56.3930068368,Female,Ideal,"(246, 215, 197)","(23, 186, 136)","(194, 92, 194)",246,215,197,23,186,136,194,92,194,219.33333333333331,115.0,6,1,203.5706265648362,147.7362,121.0496,26.6866
171.60557500000002,57.6568502264,Female,Ideal,"(243, 214, 200)","(81, 206, 11)","(248, 236, 191)",243,214,200,81,206,11,248,236,191,219.0,99.33333333333331,1,7,247.3641041056685,165.34599999999998,235.3022,69.95620000000002
169.90120960000002,57.3951276424,Female,Ideal,"(119, 78, 58)","(174, 23, 10)","(124, 145, 171)",119,78,58,174,23,10,124,145,171,85.0,69.0,7,5,208.09853435332022,54.16400000000001,142.4126,88.24859999999998
164.19748719999998,55.6635401824,Female,Ideal,"(253, 220, 213)","(210, 229, 13)","(107, 89, 132)",253,220,213,210,229,13,107,89,132,228.66666666666663,150.66666666666666,2,2,210.6418761785035,209.36540000000002,95.9314,113.43400000000003
172.8806804,55.44822006,Female,Ideal,"(253, 220, 213)","(69, 152, 81)","(213, 222, 234)",253,220,213,69,152,81,213,222,234,228.66666666666663,100.66666666666669,1,7,221.46105752479374,129.22799999999998,220.953,91.72500000000002
170.0986692,57.48144619999999,Female,Ideal,"(252, 218, 191)","(222, 71, 191)","(218, 167, 13)",252,218,191,222,71,191,218,167,13,220.33333333333331,161.33333333333334,3,1,202.27703774773843,111.7666,166.72379999999998,54.957199999999986
169.2011094,51.9296161976,Female,Underweight,"(235, 185, 152)","(8, 255, 177)","(255, 77, 199)",235,185,152,8,255,177,255,77,199,190.66666666666663,146.66666666666666,6,1,305.24907862268805,196.85619999999997,123.6512,73.20499999999997
164.3896382,54.1663237088,Female,Ideal,"(246, 215, 197)","(4, 207, 225)","(130, 31, 157)",246,215,197,4,207,225,130,31,157,219.33333333333331,145.33333333333334,6,1,226.88322987827902,165.1418,61.144600000000004,103.99719999999999
170.02549180000003,62.6414634328,Male,Ideal,"(226, 165, 137)","(91, 224, 3)","(211, 227, 232)",226,165,137,91,224,3,211,227,232,176.0,106.0,1,7,258.5536694769579,179.76799999999997,223.95939999999996,44.19139999999999
172.6557888,53.6174773888,Female,Underweight,"(235, 185, 152)","(18, 29, 77)","(234, 162, 4)",235,185,152,18,29,77,234,162,4,190.66666666666663,41.333333333333336,0,5,263.9583300447251,30.127,165.8996,135.77259999999998
176.3489996,53.1041019632,Female,Underweight,"(127, 41, 44)","(243, 50, 86)","(33, 180, 156)",127,41,44,243,50,86,33,180,156,70.66666666666667,126.33333333333331,7,5,256.7099530598687,93.63099999999999,147.01500000000001,53.38400000000003
161.6733622,52.8731329168,Female,Ideal,"(127, 41, 44)","(209, 122, 191)","(79, 38, 23)",127,41,44,209,122,191,79,38,23,70.66666666666667,174.0,3,4,228.42942017174582,145.47799999999998,45.6336,99.84439999999998
174.5517718,49.953406572,Female,Underweight,"(226, 165, 137)","(151, 42, 70)","(76, 203, 180)",226,165,137,151,42,70,76,203,180,176.0,87.66666666666667,7,5,208.91625116299593,67.19500000000001,174.3392,107.1442
176.55311400000002,68.83866413279999,Male,Ideal,"(246, 215, 197)","(173, 134, 41)","(95, 39, 245)",246,215,197,173,134,41,95,39,245,219.33333333333331,116.0,2,2,238.17010727629108,135.5768,65.77879999999999,69.798
176.6977924,54.7321343696,Female,Underweight,"(226, 165, 137)","(227, 31, 166)","(179, 216, 0)",226,165,137,227,31,166,179,216,0,176.0,141.33333333333334,3,1,253.15015307125532,82.4166,192.53859999999997,110.12199999999997
176.0598714,56.2975257208,Female,Underweight,"(252, 218, 191)","(31, 126, 226)","(246, 116, 6)",252,218,191,31,126,226,246,116,6,220.33333333333331,127.66666666666669,4,3,307.77426793024785,113.02299999999998,135.696,22.673000000000016
175.67711880000002,62.7921920544,Male,Ideal,"(243, 214, 200)","(254, 40, 29)","(76, 226, 165)",243,214,200,254,40,29,76,226,165,219.0,107.66666666666669,7,5,291.1631844859511,84.7022,189.7058,105.0036
175.65588440000002,52.5800671256,Female,Underweight,"(235, 185, 152)","(194, 236, 107)","(6, 39, 241)",235,185,152,194,236,107,6,39,241,190.66666666666663,179.0,2,2,303.49464575178257,217.75699999999998,46.5686,171.18839999999997
171.8426586,70.2796805576,Male,Ideal,"(235, 185, 152)","(95, 3, 73)","(195, 180, 117)",235,185,152,95,3,73,195,180,117,190.66666666666663,57.0,0,5,208.00240383226344,27.613200000000006,178.64039999999997,151.02719999999997
172.27613499999998,54.7320890104,Female,Underweight,"(204, 150, 103)","(218, 131, 10)","(92, 89, 222)",204,150,103,218,131,10,92,89,222,152.33333333333334,119.66666666666669,7,0,250.16794358990123,140.76000000000002,99.2404,41.519600000000025
171.89399200000005,51.2685512168,Female,Underweight,"(235, 185, 152)","(44, 201, 18)","(24, 56, 248)",235,185,152,44,201,18,24,56,248,190.66666666666663,87.66666666666667,1,1,272.62611760431173,154.4092,63.0592,91.35
177.676175,59.3560965768,Male,Ideal,"(252, 218, 191)","(127, 100, 20)","(106, 227, 247)",252,218,191,127,100,20,106,227,247,220.33333333333331,82.33333333333333,0,3,260.95785100280085,99.9642,202.71939999999998,102.75519999999997
176.2171736,59.7717682856,Male,Ideal,"(226, 165, 137)","(17, 1, 6)","(243, 154, 68)",226,165,137,17,1,6,243,154,68,176.0,8.0,0,5,279.8731855680354,4.762600000000001,166.7122,161.9496
